Epoch,Train Loss,Test AUC-ROC,Test AUC-PR,Test Log Prob
0,-1.9382831740379334,0.5685601589266691,0.5653227287552693,-1149.0992709882012
1,-2.126108993291855,0.4490585322315953,0.4254860388540047,-1180.1001897135416
2,-2.150263364315033,0.498497106498143,0.4577423884555468,-1163.349033425684
3,-2.179903013706207,0.48950781677367344,0.47587468610939215,-1167.4998449884013
4,-2.1859571719169617,0.4881244061843204,0.46726694168504324,-1167.0621727480534
5,-2.1626915872097014,0.5534470100480811,0.4781129164133642,-1157.3156427620065
6,-2.162990857362747,0.47468833674027583,0.44740992449345884,-1164.0414142922168
7,-2.1688503897190095,0.459967466098523,0.4192369142024168,-1166.7828377539936
8,-2.1737113988399503,0.4900282152419889,0.43827294918358783,-1161.9104630036684
9,-2.175743020772934,0.49166570696455825,0.4609852727513056,-1162.7652440499746
10,-2.19575342297554,0.445617280396165,0.4173285019868602,-1166.7153425655251
11,-2.1782199609279633,0.4550391558460254,0.4339576214635369,-1165.9713483544583
12,-2.1618033015727995,0.48156364264532286,0.45736985430482296,-1161.9380118736917
13,-2.173679218292236,0.4729205654564823,0.4553057721011228,-1164.00009497161
14,-2.184616982936859,0.4701335905334984,0.444375897071714,-1164.9345989641038
15,-2.1811069655418396,0.5017908041343967,0.4486529810153782,-1163.4003172658624
16,-2.182262439727783,0.5856469351913166,0.514155621355967,-1156.3584619455648
17,-2.179345726966858,0.4474167218495379,0.4298219189386986,-1166.8918578811567
18,-2.173054739236832,0.4565607635389975,0.4359154218656694,-1167.9330615902363
19,-2.1716409945487976,0.4743953876716667,0.4418544679252192,-1165.613067015885
20,-2.1754721438884737,0.6229623124982006,0.5347330288319616,-1157.972960416214
21,-2.164507558345795,0.5493968272248294,0.49934834525286675,-1156.8936267619722
22,-2.1822676181793215,0.5491880920162382,0.5153376181597442,-1159.0764066606523
23,-2.199488903284073,0.47764733826620215,0.4584926806709421,-1163.0623545751346
24,-2.1633985197544097,0.49699061411337925,0.45752291473007634,-1162.0303284038428
25,-2.1677848541736604,0.49986396222612506,0.4604612814727017,-1158.749328630785
26,-2.1547777676582336,0.4687710534650045,0.43987465357637323,-1163.1741260073363
27,-2.1799565863609316,0.45201681398094035,0.4317218068948513,-1166.2662796573768
28,-2.172470064163208,0.5351452509141162,0.4665057633429833,-1158.8352354745195
29,-2.156547877788544,0.5477067918118217,0.49435127122764017,-1158.108765760309
