Epoch,Train Loss,Test AUC-ROC,Test AUC-PR,Test Log Prob
0,-1.964361972808838,0.5408250716469895,0.5961836844604937,-1109.8837800575297
1,-2.1204778146743775,0.5029721502324243,0.5579469524290366,-1087.2025205407142
2,-2.1393847525119782,0.47041390705774266,0.537827814439164,-1087.5632036281509
3,-2.150960122346878,0.5209678856939131,0.5896107037874727,-1067.2171123358207
4,-2.160346792936325,0.526538524826196,0.5965061926743083,-1059.3793633978366
5,-2.1682720518112184,0.543199020938747,0.6055302007417701,-1057.2506096178288
6,-2.1560370576381684,0.5271058729962839,0.5975365746279953,-1063.4132765566496
7,-2.172032401561737,0.5709682285024751,0.6401064068214213,-1057.2103850117032
8,-2.1653500390052796,0.5590642011874889,0.6353888486504391,-1056.8054328245753
9,-2.1644588339328767,0.5638043865783592,0.6298712234520696,-1060.0551898445706
10,-2.1781249010562895,0.5938866949140922,0.6585941638738384,-1054.3444740510918
11,-2.18078356385231,0.5725305785237291,0.6468884839950104,-1056.0103367061529
12,-2.166808915138245,0.6073265045867786,0.6748511772452946,-1055.3000806438963
13,-2.163430879116058,0.5389087717854841,0.6325431134221506,-1060.3806874071201
14,-2.1727110862731935,0.5339183361443636,0.6067809912786876,-1061.838663463029
15,-2.1780900597572326,0.6006323103925844,0.6702869675987416,-1057.4958517200548
16,-2.1546980965137483,0.5884197553718102,0.6698814647300984,-1057.8306883972696
17,-2.1693977892398832,0.5588362334937678,0.6172427059374631,-1060.6722321623733
18,-2.1836080276966094,0.577027369835589,0.6337532843128965,-1058.2839155481238
19,-2.173251875638962,0.6026557379297105,0.6557354262090149,-1054.1668458686927
20,-2.1856147623062134,0.6484412494686468,0.6966936501350449,-1053.3670505814466
21,-2.170722291469574,0.5671407709078943,0.6386533916634389,-1057.664788949597
22,-2.1696861350536345,0.6076058935647977,0.6562783979520621,-1056.543591392266
23,-2.177609771490097,0.6456130788322569,0.7070767230982711,-1056.5514711391693
24,-2.1736898934841156,0.6319041644384109,0.6721127805869497,-1056.3069834359583
25,-2.1572446501255036,0.6046243160969188,0.6527708461580444,-1059.5208308974356
26,-2.180624223947525,0.5737466918973768,0.6137445830259503,-1059.434752707878
27,-2.1574466848373413,0.5881266540513116,0.6615539960168018,-1057.66861627857
28,-2.1817440795898437,0.6085571873243106,0.6597659693921922,-1058.2238919076476
29,-2.183740613460541,0.548971060101197,0.6107750654561432,-1062.8310260221692
30,-2.170558196306229,0.6316007788610528,0.6493214862926773,-1056.5905874362766
31,-2.1680559873580934,0.5243899721639447,0.5974868252690875,-1062.2885744529544
32,-2.167935656309128,0.5455961098084385,0.5943723287588429,-1057.5856155300771
33,-2.1424956035614016,0.5547182456429032,0.6146704393901935,-1059.8900272009603
34,-2.177880890369415,0.6127051709243491,0.6569685999677062,-1057.5034135580959
35,-2.1735327184200286,0.5376249537208442,0.603421053992788,-1063.6541069600883
