Epoch,Train Loss,Test AUC-ROC,Test AUC-PR,Test Log Prob
0,-1.9691947484016419,0.4613362318937746,0.4429998480239391,-1654.061830171093
1,-2.1254429030418396,0.478517242188469,0.4474059314665292,-1581.5823282554277
2,-2.154603455066681,0.5458492703874172,0.5209761381369622,-1507.5458795641312
3,-2.146435639858246,0.49298504235540996,0.4780082117603684,-1528.7955942282556
4,-2.181779386997223,0.4723055623531305,0.4716511323723445,-1528.1611740320436
5,-2.1572319078445434,0.42672195609250807,0.4528146144782116,-1543.1012218722324
6,-2.149506062269211,0.49408876366452237,0.5095828883472151,-1521.5154537138878
7,-2.1551390528678893,0.46290088465316165,0.48660093202690935,-1524.9498052390122
8,-2.167408027648926,0.48064716451732936,0.4969452764249249,-1517.514618104603
9,-2.1710939943790435,0.45242936016010243,0.48243363359932334,-1528.554598112514
10,-2.148223284482956,0.4685657321770379,0.5050453706256959,-1518.7010600207147
11,-2.1645017087459566,0.46862313909402664,0.48563652007333336,-1519.904173085163
12,-2.1724258029460906,0.4481535924159178,0.47404506721870193,-1524.1599329727696
13,-2.168238046169281,0.4704744074097664,0.4793481527546629,-1517.837566595314
14,-2.162412894964218,0.4975277313121629,0.5001645391520982,-1515.834106742886
15,-2.1659248197078704,0.4335525411569882,0.4424555999513283,-1527.8291940190272
16,-2.1684930551052095,0.441500675474089,0.45611222147608854,-1526.747306979321
17,-2.153753035068512,0.47768840363515686,0.4860368348259885,-1516.3220346732157
18,-2.144380739927292,0.466207439265996,0.4666181324053855,-1516.7953680925484
19,-2.1736595070362092,0.4203724158506783,0.42504332309761395,-1524.19612134407
20,-2.1902521014213563,0.44639115816150365,0.43243280461131006,-1521.7071611516594
21,-2.1748203587532045,0.4746014200040897,0.4585272655707068,-1518.0680064019298
22,-2.161708244085312,0.5212707293444047,0.4923254619829163,-1515.9732758902924
23,-2.1694916570186615,0.4343553999376486,0.42758340478894175,-1524.2300337817057
24,-2.147123875617981,0.4608996041017871,0.44212346777119477,-1521.2664245283615
25,-2.1752747642993926,0.44596291094133933,0.435332214659763,-1523.9782996047622
26,-2.145791598558426,0.43663449644496144,0.4425509936301477,-1524.3895815408996
27,-2.179516041278839,0.47066380833297017,0.4604033405649196,-1520.3383838219797
28,-2.167434673309326,0.5034188542752649,0.49340517743837,-1514.6432487723155
29,-2.1517689740657806,0.503353066786453,0.4819934123657562,-1516.753052208786
30,-2.1899116158485414,0.50637132972857,0.4844630126374563,-1515.4741380691853
31,-2.163197636604309,0.4208316711865884,0.4283690358913849,-1526.4746881764913
32,-2.1663369858264923,0.5452752012175295,0.5044547369575407,-1513.497898653255
33,-2.1726525914669037,0.4286180604675018,0.4277596072108295,-1522.2314379232362
34,-2.1722467279434206,0.4118678115645187,0.4200596091014484,-1523.9407668456347
35,-2.160415395498276,0.4665510427107462,0.4533262839563116,-1515.8640013855907
36,-2.1658335554599764,0.4338232336268768,0.4319925099456932,-1520.8063548227135
37,-2.1690371000766753,0.4804091562775511,0.44762096258068845,-1518.7791672873773
38,-2.1622291839122774,0.4707195391355943,0.45550206179344666,-1514.9024412488575
39,-2.1595888185501098,0.38931234055962105,0.4154590596922405,-1526.2084213410872
40,-2.16237743973732,0.39331993000546417,0.40971097421953717,-1524.9831254481792
41,-2.1809074878692627,0.3903913391818551,0.41168976032309185,-1523.844319746638
42,-2.1592844247817995,0.41564828751395366,0.4249529335004376,-1519.6537786303315
43,-2.167806508541107,0.46389523949998157,0.454348299937395,-1515.5794943432757
44,-2.1719332087039946,0.39858795745351294,0.42208976568400397,-1523.2925285469119
45,-2.1645096909999846,0.4386982122564187,0.4413993010744348,-1517.1856431350702
46,-2.168280985355377,0.37733063702402536,0.4066342834094586,-1531.3550387638138
47,-2.1504985642433168,0.48764619907545537,0.46769350671976667,-1514.871957334126
48,-2.1835186779499054,0.43429296467756584,0.4397774519642692,-1520.8349846580777
49,-2.1782370662689208,0.39807422840075224,0.4229183031439318,-1520.306536550511
50,-2.166351901292801,0.42805320992661966,0.4282458138446323,-1518.5161464876628
51,-2.1818871009349823,0.4175418777174004,0.4427388279773028,-1519.5390286467878
52,-2.1735383927822114,0.39014997871334756,0.4150807069548412,-1524.1717819519195
53,-2.1676354944705962,0.4105181204723961,0.4318854819338235,-1515.8203917469361
54,-2.1686146891117097,0.4028121846809851,0.42567555476014296,-1518.9376076142266
55,-2.150604244470596,0.39220824715311975,0.41202270700231625,-1519.6795365976113
56,-2.161843019723892,0.3922836722995283,0.41433312225097324,-1515.7193738495566
57,-2.154556221961975,0.4048013134032161,0.42264160643656373,-1521.3539924784068
58,-2.153004299402237,0.3901269321408338,0.4130676758013409,-1524.914659051106
59,-2.1503276240825655,0.38199945358671716,0.4104707051942049,-1524.6422466323406
60,-2.1675080716609956,0.3900548592231545,0.4122560655280252,-1523.8566430028452
61,-2.146554801464081,0.3899534543040941,0.4117138031628108,-1524.2927805817721
62,-2.158026543855667,0.40332046636206087,0.4191329096126414,-1520.225531762604
63,-2.16319228887558,0.3746563965552498,0.39762333676102835,-1530.2333526198966
64,-2.1576730036735534,0.4392647389116655,0.4458570848550656,-1522.3962407390136
65,-2.1731614017486574,0.4143727644824662,0.42577913356360825,-1520.5642402517901
66,-2.1827157235145567,0.41823034169267437,0.42864117309248695,-1523.228499640681
67,-2.1743222606182098,0.4096331320878686,0.42668404758965817,-1521.7551656712135
68,-2.1562151181697846,0.4387581333449544,0.4447612137542073,-1524.163606225603
69,-2.1659098088741304,0.444083567709992,0.45108202913395357,-1523.8984297492482
