Epoch,Train Loss,Test AUC-ROC,Test AUC-PR,Test Log Prob
0,-1.7524182450771333,0.7212430426716141,0.7562499626406352,-59.769873312516665
1,-1.9300058710575103,0.7569573283858999,0.8066517034812002,-58.6772509112925
2,-1.9635510861873626,0.8650278293135436,0.8713258922967515,-56.53518684921595
3,-1.9738943600654602,0.8232838589981447,0.8694853843699756,-57.22755416088264
4,-1.9749005258083343,0.8622448979591836,0.9070048491072416,-57.56856828157971
5,-2.0061670506000517,0.7360853432282004,0.8392196624885961,-59.42572900135564
6,-1.9853590059280395,0.825139146567718,0.8713758956408361,-57.16133467246965
7,-1.985395576953888,0.9039888682745825,0.9378000992683224,-55.49351942656687
8,-1.9818041265010833,0.8116883116883117,0.8682402338090414,-57.12280670590109
9,-1.9868423771858215,0.8163265306122449,0.865832226569305,-57.713921695822066
10,-2.016602886915207,0.8835807050092764,0.9039046499124557,-56.29183583870034
11,-2.000378394126892,0.87152133580705,0.9044045580236683,-56.70491824172852
12,-1.9842225956916808,0.8710575139146568,0.9041713483438325,-56.57784831050462
13,-1.9720374429225922,0.9035250463821892,0.9362146134759352,-55.08200307676978
14,-1.993898992538452,0.9114100185528756,0.9340786328223825,-56.415590204038956
15,-2.0008364629745485,0.898886827458256,0.9300547181062454,-56.22900195472702
16,-1.9676302993297576,0.8525046382189239,0.8978810607859524,-56.62153136220074
17,-1.9998272848129273,0.890074211502783,0.9296707944965501,-56.77407387115083
18,-1.9891572940349578,0.9086270871985157,0.9316566006141047,-55.52931964677784
19,-1.9676270842552186,0.9179035250463822,0.9447472734785394,-55.73125950062447
20,-2.001493850946426,0.9007421150278293,0.9303439427407861,-56.24225296905459
21,-1.9674875330924988,0.9216141001855288,0.9465573849282936,-54.70730282884839
22,-1.9952024483680726,0.9216141001855287,0.9494082819740972,-55.069373657466905
23,-1.9826612210273742,0.9253246753246753,0.9503856852960302,-55.41242245348382
24,-1.991386078596115,0.9109461966604824,0.9393384437971277,-55.874443506986125
25,-1.99684406042099,0.9095547309833023,0.9351925777093198,-56.25133248864454
26,-2.005967228412628,0.9332096474953618,0.9586850175722033,-55.74622502624521
27,-1.9998970603942872,0.9392393320964749,0.9567024689988978,-55.80164722358206
28,-1.970100394487381,0.9100185528756957,0.9446623218914539,-55.9240889060195
29,-1.9843908095359801,0.9128014842300558,0.9461010909596559,-55.4008054798802
30,-1.994626717567444,0.9067717996289425,0.9406032614637343,-55.83604276917901
31,-1.9878430759906769,0.8891465677179963,0.9305092671881283,-56.3007619545149
32,-1.9927242970466614,0.8905380333951762,0.9314574768392812,-56.27117298916381
33,-1.985704058408737,0.8998144712430426,0.9410935693839917,-55.455489736571856
34,-1.968405110836029,0.9155844155844155,0.9486040848757339,-55.74110871116827
35,-1.9987729430198669,0.8682745825602969,0.9219603048946514,-56.947378916174
36,-1.9904991149902345,0.9021335807050092,0.9405117020349649,-56.79873805790252
37,-2.00572909116745,0.9002782931354361,0.9360020178254611,-56.66242281043831
38,-2.0034616601467135,0.9141929499072355,0.9474002731669255,-56.10529814748863
39,-1.989685620069504,0.8840445269016698,0.9192836714582571,-56.986310001909
40,-1.990280224084854,0.916048237476809,0.9506794734544056,-56.256639221382116
