Epoch,Train Loss,Test AUC-ROC,Test AUC-PR,Test Log Prob
0,-1.9944577729701995,0.5302815201686841,0.5083267993604524,-1516.224744843546
1,-2.1376998448371887,0.5132563885099009,0.48097205898870377,-1521.7284857076684
2,-2.1582451033592225,0.5740855120026549,0.5325652200421735,-1500.4556139747915
3,-2.147731338739395,0.564928480200061,0.5229253757153408,-1504.5232309765101
4,-2.184382112026215,0.5376011115990467,0.4927330528429018,-1513.864858836801
5,-2.1601531720161438,0.4835439091680104,0.4530058020389007,-1523.1040967580984
6,-2.1529362177848816,0.5294371775574991,0.47782906489533133,-1516.6171562387922
7,-2.1578079080581665,0.47046183655203166,0.44124893836426216,-1523.0512865710557
8,-2.170708955526352,0.435303661639441,0.4210314610668662,-1534.265083074883
9,-2.173110132217407,0.4546791246660342,0.4380849730234785,-1526.4714799636072
10,-2.149601764678955,0.455792064604152,0.43859345238828223,-1522.7363894741
11,-2.166828806400299,0.4234011545075744,0.42757150108166275,-1523.0489438828317
12,-2.1751976931095123,0.39962714835958685,0.4135358888019326,-1528.8320787163598
13,-2.1691257870197296,0.4066601242335967,0.41646705575652426,-1525.5476412904557
14,-2.164035166501999,0.49622999976534404,0.4548368782032788,-1519.331412172292
15,-2.1669098150730135,0.39765687592395804,0.41220024157654606,-1530.818417019733
16,-2.1699151682853697,0.42115474223037186,0.42549708398112007,-1524.871258063848
17,-2.1551074838638304,0.452219845864523,0.4364373459395925,-1518.463515668578
18,-2.1464119350910185,0.4399062716847296,0.43443011707658497,-1520.902096651133
19,-2.1749939692020415,0.3848094593190282,0.40645655333464475,-1532.210335953098
20,-2.1916986048221587,0.41711865884033006,0.42565642299375905,-1521.4982650325885
21,-2.175571802854538,0.46071732666463294,0.4402285438325481,-1522.7821060673648
22,-2.162901442050934,0.5609397470408201,0.5046683893193651,-1517.3811328070187
23,-2.171639984846115,0.4007497259553014,0.41854450422206446,-1530.3209362545504
24,-2.1485670340061187,0.43000881636155797,0.4269441748793873,-1530.8704926328337
25,-2.176127734184265,0.4230445611764982,0.4347769511675056,-1523.247588562281
26,-2.146559250354767,0.4131559054537409,0.4327608778020307,-1523.7791534016708
27,-2.1801764833927155,0.4167239339074584,0.4359948847175751,-1521.8984536604685
28,-2.167839391231537,0.41135827279766957,0.4306768263653705,-1521.1970128409503
29,-2.1520070147514345,0.42842740245852456,0.4333522144768877,-1519.1680296023708
30,-2.1907246387004853,0.413293346831641,0.4315152024618401,-1519.372048840553
31,-2.163810555934906,0.4016389046257405,0.4291097572617332,-1525.2615765499536
32,-2.167093958854675,0.48538260662601534,0.46372952719549154,-1517.5129342421894
33,-2.1733766901493072,0.3943423597678917,0.41722425771941407,-1530.8679166113493
34,-2.172491729259491,0.41294345795802345,0.4333708723465308,-1525.3917127461414
35,-2.1606874978542328,0.40191085418140254,0.42652273975360355,-1520.2844343574875
36,-2.166521964073181,0.3950178338568397,0.41828341951597264,-1520.5241185475602
37,-2.1688907837867735,0.4161565691950293,0.43277287779985074,-1521.1658836939557
38,-2.162527655363083,0.44358869494383335,0.4486514221641418,-1518.313111038703
39,-2.1597532868385314,0.4045193071613662,0.4321347232143382,-1525.6510261286253
40,-2.16241969704628,0.41441173414144394,0.4409171031300859,-1521.2367739256692
41,-2.180860297679901,0.4027258647912064,0.43339830116975514,-1521.3406836526729
42,-2.159649716615677,0.42020689955717055,0.4453785166443922,-1517.7380526634493
43,-2.1680268919467927,0.40427501349272066,0.42873904114899775,-1519.0693483035984
44,-2.172672802209854,0.40805339429919985,0.4378132836484037,-1522.2913346632931
45,-2.1647033429145814,0.4052450646812533,0.4318724221527459,-1517.095255784935
46,-2.1682893264293672,0.4090599009751633,0.4373781428231108,-1526.60450788953
47,-2.150346421003342,0.5191194365573952,0.5157838920760495,-1515.6881023553065
48,-2.1838764441013336,0.4152711617819107,0.44551389741387726,-1517.980204022683
49,-2.1782708621025084,0.41069830276659436,0.4408812301213678,-1519.3003385331413
50,-2.166467391252518,0.4096637211750232,0.4403088866133481,-1518.1341211540066
51,-2.181492133140564,0.41992908360123227,0.44756419648223245,-1521.4487132117786
52,-2.173780997991562,0.41607988696284726,0.44393891845890865,-1523.4172573590968
53,-2.1680273211002348,0.42494611292317697,0.45203468336120367,-1516.7925592955312
54,-2.168481466770172,0.4139725921779095,0.43881557272146204,-1521.2573719034149
55,-2.1504401576519014,0.42257105886848867,0.4449406292711333,-1520.3762486459905
56,-2.1618425750732424,0.4154877995635398,0.4418766489453173,-1518.4965136879227
57,-2.154433847665787,0.4220041131846508,0.44309434147033755,-1523.3087606077665
58,-2.1535056614875794,0.4258964697679252,0.4479412801445135,-1524.581234667859
