Epoch,Train Loss,Test AUC-ROC,Test AUC-PR,Test Log Prob
0,-1.9738252294063567,0.5217358132035816,0.46413395707422594,-1175.5804128959967
1,-2.1395235478878023,0.5134756571560187,0.442145192879471,-1171.0152535240145
2,-2.158196223974228,0.5232473440244149,0.45289940050215993,-1163.745891683168
3,-2.1876111030578613,0.548849797023004,0.47799936124745546,-1156.7102430477566
4,-2.1934201645851137,0.5279849134828549,0.490903690825489,-1160.6972586737268
5,-2.1702336871623995,0.6008608527912935,0.5184532342850702,-1152.3028582161573
6,-2.1686580288410187,0.5341130912964616,0.4707657062636891,-1160.6022868894322
7,-2.174274905920029,0.5003123830363055,0.4427146681348926,-1163.8291339667624
8,-2.179644650220871,0.5256355627213314,0.46421257880651823,-1160.4945502997323
9,-2.1813826143741606,0.4788148158811505,0.45047990610898536,-1163.3234233678395
10,-2.2018745958805086,0.45058661791379956,0.43387162559481784,-1166.0582630185552
11,-2.1837304782867433,0.44810842714421445,0.4287021539313072,-1167.6006799839029
12,-2.1667479813098907,0.4500547030201825,0.4403225152494477,-1163.976488638677
13,-2.1788237941265107,0.5150793193792647,0.4868051698496477,-1160.5113088155367
14,-2.188570843935013,0.4826339504217891,0.47494866336314134,-1162.99876000235
15,-2.1852905917167664,0.5016151786485474,0.4716178591323753,-1160.4616622432836
16,-2.1852848541736605,0.5386491233121239,0.4986442901888887,-1155.959626114128
17,-2.183479201793671,0.470858405550917,0.45206201363751075,-1163.1604850582062
18,-2.177390904426575,0.44560432441770076,0.4477197832195903,-1166.139558347314
19,-2.1742877662181854,0.4324619238188466,0.4232096724432358,-1166.2246693798947
20,-2.179179698228836,0.6366035182679297,0.5635069066992981,-1156.0879583027208
21,-2.1670328640937804,0.47660294244666457,0.4474378202745644,-1158.958630140894
22,-2.1853517830371856,0.48803299455848903,0.47236884036477633,-1160.587719088357
23,-2.2019101333618165,0.4474692655399764,0.427379272652026,-1166.2619979071633
