Epoch,Train Loss,Test AUC-ROC,Test AUC-PR,Test Log Prob
0,-1.8082384812831878,0.7841754798276537,0.8029132655531795,-88.8506304547972
1,-1.960006742477417,0.8121817469643556,0.8155284984996322,-88.74322849540955
2,-1.9814834821224212,0.8595769682726204,0.8563293222870386,-87.53053098605429
3,-1.986479903459549,0.8893458676067372,0.9168245278193634,-86.75106286307687
4,-1.9835892713069916,0.8854289071680376,0.9065307778445792,-87.71956680450322
5,-1.9851837801933288,0.9067763415589503,0.927425503493228,-85.46423718030226
6,-1.9991414773464202,0.918135526831179,0.9344135723662093,-86.32632711480824
7,-2.0114581763744352,0.9032510771641206,0.9331624670829047,-86.49748747351734
8,-1.979165289402008,0.9024676850763806,0.9303561542068334,-86.67218359578536
9,-1.9729891228675842,0.9334116725421074,0.9520282390346091,-85.66795302772934
10,-2.013873544931412,0.9224441833137486,0.9511153164478375,-87.30713961358941
11,-2.003907504081726,0.9067763415589504,0.9366382168912328,-86.72446103526192
12,-1.9853090047836304,0.8875832354093224,0.9135299833159674,-87.95053961622884
13,-1.9670147120952606,0.9402663533098317,0.9601410916098414,-85.44305988413393
14,-1.9942177999019624,0.9482961222091657,0.9675307798691735,-86.6360799686192
15,-1.9749158477783204,0.9459459459459459,0.9665782498281507,-84.55418518518698
16,-2.010652735233307,0.8958088523305916,0.9305074782114242,-87.26132935884866
17,-1.994328579902649,0.9400705052878966,0.9587061419545111,-88.09283267774862
18,-1.9796147227287293,0.9559341950646298,0.9684632836317298,-88.4048271316489
19,-1.9769169056415559,0.9473168820994907,0.9671314506622445,-86.20375046450289
20,-1.9924064457416535,0.9422248335291813,0.9630955231057905,-87.26289103042872
21,-1.9903477478027343,0.9484919702311008,0.9672584850311622,-86.77502202165734
22,-1.997003471851349,0.9639639639639639,0.9746635787767852,-87.27361635599655
23,-1.9821552586555482,0.9700352526439483,0.9774285521217942,-84.61901937121284
24,-2.000557540655136,0.963572267920094,0.9745058684971908,-86.2182018812307
25,-1.988235263824463,0.9639639639639639,0.9764477091320292,-85.42402524389342
26,-1.9865872287750244,0.928515471993733,0.957205661246545,-86.77256827977632
27,-1.9848671388626098,0.9541715628672149,0.9705390824513678,-86.22840267298639
28,-1.991890745162964,0.9296905601253428,0.9538075176428636,-86.58775104057845
29,-1.975761352777481,0.9571092831962397,0.9701117768583623,-85.32116028435203
30,-2.017248315811157,0.9700352526439483,0.9777325788742848,-85.75727106515464
31,-1.9914940798282623,0.9600470035252644,0.9747562785547765,-87.50009007759459
32,-2.0016525971889494,0.9614179396788093,0.974641741946083,-86.24463894238622
33,-1.9898692107200622,0.9806110458284372,0.9866956221051912,-83.8799913388207
34,-1.9959517693519593,0.9853113983548767,0.9888428573549777,-81.84882767374249
35,-1.9906269061565398,0.968370544457501,0.9791786510817385,-84.63973272777247
36,-2.007444267272949,0.9481002741872308,0.9690694759500094,-88.44934566335208
37,-1.981619359254837,0.9755189972581277,0.9830881135540623,-85.47276171534878
38,-1.9884706652164459,0.9719937328632982,0.981720247477134,-86.14535504153052
39,-1.9763602900505066,0.9504504504504504,0.9675526385610258,-86.56422251105397
40,-1.9975659000873565,0.9618096357226792,0.9740749710312895,-88.09091355801348
41,-1.985232459306717,0.9561300430865648,0.9730377118396567,-85.49294679236237
42,-2.027463287115097,0.9606345475910695,0.9757437670040869,-84.26622948081325
43,-1.9942396581172943,0.9432040736388562,0.9657060337187374,-88.64010587779447
44,-2.0049428749084472,0.9408538973756365,0.9670095914022353,-86.08163716815243
45,-1.9694453978538513,0.9398746572659615,0.964910850296702,-86.78770006537115
46,-2.006011333465576,0.9300822561692127,0.9609186167023612,-88.75585658670339
47,-1.995354834794998,0.9343909126517822,0.9631729779774492,-85.3151016509999
48,-2.005134581327438,0.928711320015668,0.960690790841923,-87.74935838871279
49,-2.0190013527870176,0.9283196239717979,0.9603816955661861,-88.28196989813583
50,-1.9986652290821076,0.9228358793576185,0.9586627284297288,-87.41670572084766
51,-2.018794858455658,0.9482961222091657,0.9664611131647745,-87.3029910035795
52,-1.9885788905620574,0.9623971797884842,0.9773565572794582,-87.11456141207496
53,-1.9791787683963775,0.9669016842929886,0.9801753926990423,-87.31282604878797
54,-1.9762594878673554,0.9604386995691344,0.9757862325283606,-86.34807579213594
55,-2.022829625606537,0.9428123775949863,0.9656677839701998,-89.82938568782197
56,-1.981873449087143,0.9410497453975715,0.9642949975980445,-82.91247870877206
57,-1.995565152168274,0.946141793967881,0.9677823591890118,-86.16022386381154
58,-1.9805657398700713,0.946141793967881,0.967049165575451,-84.8289207287167
59,-1.974600760936737,0.9498629063846455,0.9700406308958939,-85.54566458009074
60,-1.9992724072933197,0.9426165295730514,0.9651679191230259,-87.09581011141388
61,-1.9863070726394654,0.9435957696827262,0.9667601315960793,-87.11530215297735
62,-1.999088841676712,0.9428123775949862,0.9661223337488539,-85.43889852067016
63,-1.9734712028503418,0.95436741088915,0.9699237609794764,-83.24438743316574
64,-2.019058196544647,0.938112025068547,0.9607448031019516,-87.79929493100474
65,-2.0005698835849763,0.9463376419898158,0.9656494172452799,-86.80243106690344
66,-2.0162032723426817,0.9770857814336076,0.982547674872665,-85.82334546293538
67,-2.006823034286499,0.9835487661574618,0.9880328861061789,-85.45073251060583
68,-1.9927601087093354,0.9823736780258521,0.9868870357777557,-85.27501419775521
69,-1.9928302764892578,0.9739522130826479,0.9821660867515097,-88.07936844183669
70,-1.9864862298965453,0.9657265961613788,0.978014248268965,-85.95512428050318
71,-1.9810544848442078,0.9571092831962398,0.9750691796098725,-85.09700082664014
72,-1.984231550693512,0.9510379945162555,0.9685167397232888,-90.83359402866108
73,-2.0127883434295653,0.9657265961613787,0.9784160121671606,-84.72400015933053
74,-1.9921785056591035,0.9670975323149236,0.9772297856337335,-82.86276604046819
75,-1.985273300409317,0.9694477085781434,0.9789507346109938,-86.23480897906896
76,-1.9848984754085541,0.9690560125342735,0.9780011037132704,-85.78029659376286
77,-1.9789769554138184,0.9723854289071681,0.9809839550179629,-85.3460715488618
78,-1.9908504915237426,0.9700352526439483,0.9781678164295119,-85.05764650162054
79,-1.9775447142124176,0.9665099882491186,0.9784787629349073,-84.21838704022187
