Epoch,Train Loss,Test AUC-ROC,Test AUC-PR,Test Log Prob
0,-1.8734879755973817,0.7281746031746033,0.8047146573556936,-29.321693767593175
1,-1.9676366972923278,0.8571428571428571,0.8978180397227766,-28.249232069569217
2,-1.9511799907684326,0.9305555555555556,0.9419136376045096,-27.15313353311945
3,-1.9647159147262574,0.8948412698412698,0.9311813739509816,-27.504441784820706
4,-1.9649954903125764,0.9226190476190477,0.9483542778052758,-27.343620254417306
5,-1.970063945055008,0.9126984126984128,0.9495844835518747,-27.524936435314274
6,-1.9542426645755768,0.9384920634920635,0.9602040626856803,-27.279414013824862
7,-1.989556839466095,0.8948412698412698,0.9324152108888415,-27.354960858203288
8,-1.956641126871109,0.9265873015873016,0.9565352182539681,-27.166239285871228
9,-1.9664066350460052,0.9325396825396826,0.9573939864044811,-27.421603797253777
10,-1.9816435396671295,0.9226190476190476,0.9485358742651868,-27.199463361044952
11,-1.9709516990184783,0.8988095238095238,0.9278747294372294,-27.221107437428888
12,-1.9640560460090637,0.8353174603174603,0.9006629141081965,-27.72485774300323
13,-1.956496880054474,0.878968253968254,0.9276038671181843,-27.424777305765424
14,-1.9783850741386413,0.9265873015873016,0.9510851347117792,-27.31704759703318
15,-1.9648557543754577,0.9007936507936507,0.9351377537970857,-27.498021047565736
16,-1.9736572086811066,0.9206349206349206,0.9527054735388067,-27.47157995022259
17,-1.985670700073242,0.9186507936507936,0.9482970186095185,-27.998220075978917
18,-1.9643981742858887,0.9087301587301588,0.9462630924673257,-27.98348738278842
19,-1.9785765254497527,0.9365079365079365,0.9550236191428094,-27.722594648045327
20,-1.992883139848709,0.9027777777777778,0.9372968328200573,-27.523257688650997
21,-1.9888163006305695,0.9047619047619047,0.9376568384190336,-27.655196719703433
22,-1.9696691071987151,0.8670634920634921,0.9275304343019799,-27.60718815796747
23,-1.99091184258461,0.8849206349206349,0.9334024039116804,-27.526489940552256
24,-1.9836058402061463,0.875,0.9286968954248365,-27.552486369239222
25,-1.9667030668258667,0.8948412698412698,0.9438706030674335,-27.029106694872585
26,-1.972930589914322,0.8928571428571429,0.936625812877935,-27.23097657296316
27,-1.9890614449977875,0.8869047619047619,0.9331367690663106,-27.172143634843483
28,-1.9824237775802613,0.9305555555555556,0.9565295764038304,-27.378084525039586
29,-1.957697068452835,0.9543650793650793,0.9661943503772588,-27.469358386991047
30,-1.9814097964763642,0.9265873015873016,0.949116974116974,-27.440211287988866
31,-1.9805982887744904,0.9543650793650793,0.9673093512767426,-27.356541441494556
32,-1.9809226489067078,0.9603174603174603,0.971148197371779,-27.17531730039619
33,-1.9915877103805542,0.9146825396825397,0.9463591348701643,-27.346995759750122
34,-1.9583923876285554,0.9424603174603174,0.9614925463333495,-26.867396851818487
35,-1.9602310824394227,0.9186507936507936,0.947615748626778,-26.979216117276067
36,-1.9866482353210448,0.9404761904761905,0.9629637754637754,-27.21109310933514
37,-1.9842338943481446,0.9146825396825397,0.9435186667931943,-27.186782354358225
38,-1.9892615866661072,0.9166666666666666,0.9438019825950859,-27.207403450150085
39,-1.9734529519081117,0.9226190476190476,0.9516725263713417,-27.303538757892063
40,-1.9642706406116486,0.8591269841269841,0.918454504375368,-27.511926166088568
41,-1.9796882677078247,0.9226190476190476,0.9502596453027485,-26.950717236861994
42,-1.9659336280822755,0.9047619047619048,0.9478850256024167,-27.23389162839295
43,-1.9963584542274475,0.886904761904762,0.9302960095328454,-27.43927951658855
44,-1.9642975640296936,0.8908730158730159,0.9364597521650959,-26.851065551071013
45,-1.9631172072887422,0.888888888888889,0.9329623247629402,-26.844432399923928
46,-1.9806460082530974,0.8948412698412698,0.9375629638560672,-27.48323983371698
47,-1.965540075302124,0.888888888888889,0.9321649325681582,-27.30559301960128
48,-1.9660730409622191,0.8908730158730159,0.9316220238095236,-27.405190429830192
49,-1.972049584388733,0.896825396825397,0.9415441176470587,-27.26611271924172
50,-1.9703949284553528,0.880952380952381,0.9326952034557938,-27.53263056776765
51,-1.9957598388195037,0.888888888888889,0.9352826759803503,-27.58415487171144
52,-1.9719862473011016,0.9186507936507937,0.944583363901397,-27.140415830663308
53,-1.9724909746646881,0.9285714285714285,0.951920725159265,-27.477804229460364
